
"88 St"A60,927
"57 St - 7 Av"R14,1331
"52 St"713,311
"Spring St"A33,21
"Queens Plaza"G21,898
"170 St"D09,1460
"155 St"D12,4999
"59 St"629,3161
"Morris Park"505,888
"Canal St"135,79
"Shepherd Av"A54,0
"St Lawrence Av"609,1177
"36 St"G20,179
"125 St"A15,6434
"55 St"B15,1586
"Grand St"D22,3135
"Myrtle - Wyckoff Avs"L17,846
"Halsey St"J29,0
"Grand Central - 42 St"631,5411
"96 St"625,0
"Van Siclen Av"A53,77
"49 St"R15,888
"65 St"G15,0
"7 Av"D25,2933
"14 St"A31,416
"28 St"R18,393
"45 St"R39,236
"Cleveland St"J22,1055
"168 St"A09,1121
"20 Av"N06,426
"Mosholu Pkwy"402,420
"Houston St"134,175
"Bay 50 St"B23,0
"116 St"A16,295
"Fordham Rd"D05,486
"103 St"624,125
"25 Av"B22,67
"Broad Channel"H04,534
"Grand Army Plaza"237,51
"Kingsbridge Rd"D04,331
"Alabama Av"J24,1189
"Church Av"244,905
"Chambers St"M21,245
"Woodhaven Blvd"G11,719
"50 St"A25,418
"111 St"705,1165
"90 St - Elmhurst Av"708,0
"Central Av"M10,0
"233 St"205,165
"E 149 St"615,9
"E 143 St - St Mary's St"616,31
"103 St"A18,278
"2 Av"F14,288
"5 Av"724,478
"Flatbush Av - Brooklyn College"247,0
"Avenue N"F33,456
"Van Siclen Av"256,301
"18 Av"N05,496
"20 Av"B20,368
"170 St"412,2199
"Nassau Av"G28,29
"Allerton Av"210,1096
"Jamaica Center - Parsons/Archer"G05,0
"Bay Pkwy"F32,514
"New Lots Av"L27,495
"Carroll St"F21,982
"50 St"126,3631
"Wall St"230,1329
"Cortlandt St"R25,118
"Prospect Av"R34,117
"Bronx Park East"212,1486
"Rector St"139,162
"39 Av"R08,1320
"5 Av/53 St"F12,725
"Avenue I"F31,532
"111 St"J13,0
"79 St"B18,975
"Norwood Av"J21,996
"42 St - Port Authority Bus Terminal"A27,0
"Brighton Beach"D40,83
"Brook Av"618,0
"Middle Village - Metropolitan Av"M01,0
"Beach 60 St"H07,256
"23 St"A30,393
"Fort Hamilton Pkwy"B13,1618
"Flushing Av"G31,42
"W 4 St"A32,2629
"West Farms Sq - E Tremont Av"214,2681
"36 Av"R06,1288
"71 St"B17,1297
"Avenue J"D33,79
"145 St"A12,6301
"Court St"R28,504
"Harlem - 148 St"301,0
"110 St"623,124
"23 St"R19,405
"Beach 44 St"H08,233
"Steinway St"G19,98
"Ralph Av"A49,90
"Chambers St"137,1141
"34 St - Herald Sq"D17,2421
"Avenue X"F38,142
"Fulton St"G36,293
"Jay St - MetroTech"A41,5858
"Greenpoint Av"G26,144
"Broad St"M23,63
"Canal St"639,2300
"Howard Beach - JFK Airport"H03,549
"New Lots Av"257,0
"Park Pl"228,1284
"Cypress Av"617,31
"Gun Hill Rd"503,236
"Rockaway Blvd"A61,638
"President St"241,1452
"Seneca Av"M06,402
"Lorimer St"L10,1988
"Simpson St"217,2811
"Chauncey St"J28,0
"Kingston - Throop Avs"A47,0
"5 Av/59 St"R13,1399
"Crescent St"J20,885
"Fordham Rd"407,792
"80 St"A59,973
"181 St"111,1588
"Clinton - Washington Avs"A44,0
"238 St"103,347
"Court Sq"719,6823
"63 Dr - Rego Park"G10,283
"7 Av"F24,1190
"36 St"R36,2737
"Bushwick Av - Aberdeen St"L21,0
"Nevins St"234,4621
"Van Siclen Av"J23,1131
"6 Av"L02,230
"33 St"632,1225
"Vernon Blvd - Jackson Av"721,2958
"Sutter Av"L25,597
"Euclid Av"A55,1457
"Woodhaven Blvd"J15,139
"Central Park North (110 St)"227,581
"121 St"J12,104
"Avenue P"F34,331
"116 St"226,501
"Cathedral Pkwy (110 St)"A17,272
"46 St"714,395
"Tremont Av"D07,1120
"Classon Av"G34,195
"Lorimer St"M13,16
"Whitlock Av"612,1833
"190 St"A05,455
"Eastchester - Dyre Av"501,0
"167 St"413,2485
"182-183 Sts"D06,898
"18 Av"F30,508
"Cathedral Pkwy"118,1542
"Knickerbocker Av"M09,0
"Lexington Av/63 St"B08,6543
"Beach 105 St"H14,4
"Elmhurst Av"G13,1812
"96 St"120,2168
"DeKalb Av"L16,1532
"Myrtle - Willoughby Avs"G32,0
"9 St"R33,87
"Pennsylvania Av"255,465
"96 St"A19,300
"Myrtle Av"M11,317
"135 St"A14,6493
"Newkirk Plaza"D31,1687
"183 St"408,1213
"Atlantic Av - Barclays Ctr"235,10381
"Metropolitan Av"G29,0
"125 St"116,1753
"Neptune Av"F39,114
"Bowery"M19,74
"Beach 98 St"H13,7
"Rockaway Av"253,850
"116 St - Columbia University"117,1618
"Sutphin Blvd"F04,2019
"Bleecker St"637,101
"103 St - Corona Plaza"706,1855
"34 St - Penn Station"A28,1057
"163 St - Amsterdam Av"A10,0
"Chambers St"A36,1687
"Hoyt St"233,206
"Beach 25 St"H10,97
"67 Av"G09,0
"Aqueduct - N Conduit Av"H02,578
"Briarwood - Van Wyck Blvd"F05,2126
"Baychester Av"502,97
"155 St"A11,99
"Lexington Av/53 St"F11,2963
"Kings Hwy"D35,951
"Dyckman St"A03,271
"Parkside Av"D27,0
"Jefferson St"L15,2002
"59 St - Columbus Circle"125,5871
"Morgan Av"L14,2176
"Prince St"R22,419
"23 St"634,386
"Jamaica - Van Wyck"G07,2072
"Marcy Av"M16,494
"Prospect Park"D26,2866
"New Utrecht Av"N04,609
"Sutter Av - Rutland Rd"251,1423
"Avenue U"F36,251
"Church Av"F27,699
"75 St"J17,610
"168 St - Washington Hts"112,1731
"Essex St"M18,393
"Crown Hts - Utica Av"250,1808
"14 St"132,2176
"Smith - 9 Sts"F22,1209
"Beverly Rd"245,642
"Cortelyou Rd"D30,0
"World Trade Center"E01,199
"Delancey St"F15,349
"Avenue M"D34,0
"Beach 67 St"H06,402
"Jackson Hts - Roosevelt Av"G14,7584
"4 Av"F23,1329
"Coney Island - Stillwell Av"D43,0
"Norwood - 205 St"D01,0
"34 St - Penn Station"128,31
"Van Cortlandt Park - 242 St"101,0
"53 St"R40,0
"Broadway-Lafayette St"D21,2999
"Kings Hwy"N08,142
"York St"F18,382
"Freeman St"216,2746
"149 St - Grand Concourse"222,3891
