
"Spring St"A33,0
"Queens Plaza"G21,1143
"170 St"D09,880
"155 St"D12,1407
"59 St"629,3265
"Morris Park"505,340
"Canal St"135,226
"Shepherd Av"A54,52
"St Lawrence Av"609,1139
"36 St"G20,441
"125 St"A15,3168
"55 St"B15,491
"Grand St"D22,2961
"Myrtle - Wyckoff Avs"L17,1320
"Halsey St"J29,76
"Grand Central - 42 St"631,7158
"96 St"625,242
"Van Siclen Av"A53,142
"49 St"R15,0
"65 St"G15,104
"7 Av"D25,2687
"14 St"A31,0
"28 St"R18,0
"45 St"R39,208
"Cleveland St"J22,99
"168 St"A09,678
"20 Av"N06,455
"Mosholu Pkwy"402,39
"Houston St"134,0
"Bay 50 St"B23,0
"116 St"A16,72
"Fordham Rd"D05,615
"103 St"624,470
"25 Av"B22,12
"Broad Channel"H04,493
"Grand Army Plaza"237,129
"Kingsbridge Rd"D04,552
"Alabama Av"J24,654
"Church Av"244,200
"Chambers St"M21,0
"Woodhaven Blvd"G11,150
"50 St"A25,645
"111 St"705,1133
"90 St - Elmhurst Av"708,251
"Central Av"M10,135
"233 St"205,108
"E 149 St"615,176
"E 143 St - St Mary's St"616,188
"103 St"A18,199
"2 Av"F14,0
"5 Av"724,0
"Flatbush Av - Brooklyn College"247,137
"Avenue N"F33,199
"Van Siclen Av"256,84
"18 Av"N05,611
"20 Av"B20,218
"170 St"412,400
"Nassau Av"G28,0
"Allerton Av"210,305
"Jamaica Center - Parsons/Archer"G05,908
"Bay Pkwy"F32,193
"New Lots Av"L27,137
"Carroll St"F21,708
"50 St"126,0
"Wall St"230,0
"Cortlandt St"R25,0
"Prospect Av"R34,201
"Bronx Park East"212,330
"Rector St"139,196
"39 Av"R08,2055
"5 Av/53 St"F12,1222
"Avenue I"F31,207
"111 St"J13,21
"79 St"B18,280
"Norwood Av"J21,449
"42 St - Port Authority Bus Terminal"A27,1157
"Brighton Beach"D40,265
"Brook Av"618,364
"Middle Village - Metropolitan Av"M01,29
"Beach 60 St"H07,339
"23 St"A30,0
"Fort Hamilton Pkwy"B13,567
"Flushing Av"G31,37
"W 4 St"A32,1735
"West Farms Sq - E Tremont Av"214,967
"36 Av"R06,1998
"71 St"B17,346
"Avenue J"D33,35
"145 St"A12,2895
"Court St"R28,362
"Harlem - 148 St"301,118
"110 St"623,228
"23 St"R19,0
"Beach 44 St"H08,245
"Steinway St"G19,448
"Ralph Av"A49,123
"Chambers St"137,401
"34 St - Herald Sq"D17,614
"Avenue X"F38,22
"Fulton St"G36,361
"Jay St - MetroTech"A41,3747
"Greenpoint Av"G26,29
"Broad St"M23,0
"Canal St"639,1890
"Howard Beach - JFK Airport"H03,520
"New Lots Av"257,84
"Park Pl"228,508
"Cypress Av"617,216
"Gun Hill Rd"503,244
"Rockaway Blvd"A61,462
"President St"241,373
"Seneca Av"M06,459
"Lorimer St"L10,1582
"Simpson St"217,1130
"Chauncey St"J28,25
"Kingston - Throop Avs"A47,181
"5 Av/59 St"R13,1128
"Crescent St"J20,343
"Fordham Rd"407,0
"80 St"A59,627
"181 St"111,597
"Clinton - Washington Avs"A44,347
"238 St"103,2
"Court Sq"719,7215
"63 Dr - Rego Park"G10,104
"7 Av"F24,558
"36 St"R36,1847
"Bushwick Av - Aberdeen St"L21,53
"Nevins St"234,580
"Van Siclen Av"J23,641
"6 Av"L02,657
"33 St"632,781
"Vernon Blvd - Jackson Av"721,5502
"Sutter Av"L25,257
"Euclid Av"A55,787
"Woodhaven Blvd"J15,45
"Central Park North (110 St)"227,170
"121 St"J12,27
"Avenue P"F34,137
"116 St"226,0
"Cathedral Pkwy (110 St)"A17,87
"46 St"714,653
"Tremont Av"D07,799
"Classon Av"G34,449
"Lorimer St"M13,33
"Whitlock Av"612,1643
"190 St"A05,95
"Eastchester - Dyre Av"501,100
"167 St"413,672
"182-183 Sts"D06,639
"18 Av"F30,272
"Cathedral Pkwy"118,1274
"Knickerbocker Av"M09,109
"Lexington Av/63 St"B08,2383
"Beach 105 St"H14,29
"Elmhurst Av"G13,450
"96 St"120,2040
"DeKalb Av"L16,1347
"Myrtle - Willoughby Avs"G32,145
"9 St"R33,221
"Pennsylvania Av"255,63
"96 St"A19,240
"Myrtle Av"M11,573
"135 St"A14,2949
"Newkirk Plaza"D31,1376
"183 St"408,67
"Atlantic Av - Barclays Ctr"235,6530
"Metropolitan Av"G29,24
"125 St"116,1623
"Neptune Av"F39,0
"Bowery"M19,0
"Beach 98 St"H13,46
"Rockaway Av"253,180
"116 St - Columbia University"117,1323
"Sutphin Blvd"F04,646
"Bleecker St"637,330
"103 St - Corona Plaza"706,1743
"34 St - Penn Station"A28,390
"163 St - Amsterdam Av"A10,34
"Chambers St"A36,625
"Hoyt St"233,0
"Beach 25 St"H10,189
"67 Av"G09,87
"Aqueduct - N Conduit Av"H02,562
"Briarwood - Van Wyck Blvd"F05,713
"Baychester Av"502,82
"155 St"A11,133
"Lexington Av/53 St"F11,1401
"Kings Hwy"D35,924
"Dyckman St"A03,51
"Parkside Av"D27,158
"Jefferson St"L15,1297
"59 St - Columbus Circle"125,1836
"Morgan Av"L14,1286
"Prince St"R22,393
"23 St"634,0
"Jamaica - Van Wyck"G07,1215
"Marcy Av"M16,595
"Prospect Park"D26,2484
"New Utrecht Av"N04,611
"Sutter Av - Rutland Rd"251,303
"Avenue U"F36,26
"Church Av"F27,587
"75 St"J17,158
"168 St - Washington Hts"112,681
"Essex St"M18,552
"Crown Hts - Utica Av"250,863
"14 St"132,383
"Smith - 9 Sts"F22,720
"Beverly Rd"245,242
"Cortelyou Rd"D30,8
"World Trade Center"E01,0
"Delancey St"F15,152
"Avenue M"D34,0
"Beach 67 St"H06,420
"Jackson Hts - Roosevelt Av"G14,2831
"4 Av"F23,675
"Coney Island - Stillwell Av"D43,185
"Norwood - 205 St"D01,232
"34 St - Penn Station"128,578
"Van Cortlandt Park - 242 St"101,48
"53 St"R40,69
"Broadway-Lafayette St"D21,2962
"Kings Hwy"N08,200
"York St"F18,317
"Freeman St"216,1227
"149 St - Grand Concourse"222,1129
