,entry_exits_period,station.x,rounded_scaled_exits,new_rounded_hourly_entries,station_id
131,12:16,"Bedford Park Blvd - Lehman College"405,271,381,405
132,12:16,"Aqueduct - N Conduit Av"H02,150,34,H02
133,12:16,"55 St"B15,73,109,B15
134,12:16,"Jackson Av"220,61,301,220
135,12:16,"Chambers St"137,1280,1372,137
136,12:16,"116 St - Columbia University"117,735,761,117
137,12:16,"Kingsbridge Rd"406,347,523,406
138,12:16,"Aqueduct Racetrack"H01,20,79,H01
139,12:16,"50 St"B14,191,169,B14
140,12:16,"3 Av - 149 St"221,680,1455,221
141,12:16,"Rector St"139,479,577,139
142,12:16,"Cathedral Pkwy"118,426,722,118
143,12:16,"Fordham Rd"407,176,684,407
144,12:16,"Rockaway Blvd"A61,109,321,A61
145,12:16,"Fort Hamilton Pkwy"B13,157,208,B13
146,12:16,"149 St - Grand Concourse"222,590,977,222
147,12:16,"South Ferry Loop"140,1235,657,140
148,12:16,"103 St"119,351,775,119
149,12:16,"183 St"408,214,297,408
150,12:16,"88 St"A60,30,103,A60
151,12:16,"9 Av"B12,255,305,B12
152,12:16,"135 St"224,283,775,224
153,12:16,"Wakefield - 241 St"201,255,230,201
154,12:16,"96 St"120,2129,2157,120
155,12:16,"Burnside Av"409,462,668,409
156,12:16,"80 St"A59,122,227,A59
157,12:16,"36 St"R36,476,604,R36
158,12:16,"125 St"225,377,782,225
159,12:16,"Nereid Av"204,84,168,204
160,12:16,"86 St"121,1270,1082,121
161,12:16,"176 St"410,204,305,410
162,12:16,"Grant Av"A57,312,285,A57
163,12:16,"Norwood - 205 St"D01,277,386,D01
164,12:16,"116 St"226,284,649,226
165,12:16,"233 St"205,98,265,205
166,12:16,"79 St"122,632,900,122
167,12:16,"Mt Eden Av"411,258,289,411
168,12:16,"Euclid Av"A55,162,460,A55
169,12:16,"World Trade Center"E01,413,753,E01
170,12:16,"Central Park North (110 St)"227,507,468,227
171,12:16,"225 St"206,94,228,206
172,12:16,"72 St"123,2300,1920,123
173,12:16,"170 St"412,430,479,412
174,12:16,"Broadway Jct"A51,584,467,A51
175,12:16,"5 Av/53 St"F12,2625,653,F12
176,12:16,"Rockaway Av"A50,151,269,A50
177,12:16,"Chambers St"M21,665,814,M21
178,12:16,"169 St"F02,394,502,F02
179,12:16,"167 St"413,610,481,413
180,12:16,"Utica Av"A48,542,808,A48
181,12:16,"Lexington Av/53 St"F11,2245,2000,F11
182,12:16,"Liberty Av"A52,92,148,A52
183,12:16,"Bowery"M19,200,148,M19
184,12:16,"Jamaica - 179 St"F01,458,780,F01
185,12:16,"161 St - Yankee Stadium"414,826,1331,414
186,12:16,"Nostrand Av"A46,695,856,A46
187,12:16,"Queens Plaza"G21,690,622,G21
188,12:16,"Van Siclen Av"A53,146,158,A53
189,12:16,"Essex St"M18,379,498,M18
190,12:16,"Botanic Garden"S04,135,122,S04
191,12:16,"138 St - Grand Concourse"416,207,178,416
192,12:16,"Hoyt - Schermerhorn Sts"A42,609,626,A42
193,12:16,"Jackson Hts - Roosevelt Av"G14,0,0,G14
194,12:16,"Shepherd Av"A54,94,161,A54
195,12:16,"Marcy Av"M16,506,741,M16
196,12:16,"Park Pl"S03,120,105,S03
197,12:16,"125 St"621,1630,1325,621
198,12:16,"Jay St - MetroTech"A41,1636,2603,A41
199,12:16,"Forest Hills - 71 Av"G08,675,1425,G08
200,12:16,"Coney Island - Stillwell Av"D43,802,643,D43
201,12:16,"Hewes St"M14,70,176,M14
202,12:16,"21 St"G24,99,55,G24
203,12:16,"86 St"626,3717,2974,626
204,12:16,"High St"A40,573,385,A40
205,12:16,"Kew Gardens - Union Tpke"F06,1180,1312,F06
206,12:16,"Bay 50 St"B23,56,140,B23
207,12:16,"Lorimer St"M13,122,281,M13
208,12:16,"Greenpoint Av"G26,350,369,G26
209,12:16,"59 St"629,433,538,629
210,12:16,"Chambers St"A36,1173,2002,A36
211,12:16,"Jamaica - Van Wyck"G07,264,255,G07
212,12:16,"25 Av"B22,71,221,B22
213,12:16,"Flushing Av"M12,242,560,M12
214,12:16,"Nassau Av"G28,256,340,G28
215,12:16,"Grand Central - 42 St"631,9980,6508,631
216,12:16,"Canal St"A34,994,911,A34
217,12:16,"Sutphin Blvd - Archer Av - JFK Airport"G06,1204,1096,G06
218,12:16,"Bay Pkwy"B21,360,353,B21
219,12:16,"Myrtle Av"M11,316,608,M11
220,12:16,"Metropolitan Av"G29,232,434,G29
221,12:16,"14 St - Union Sq"635,7720,4659,635
222,12:16,"W 4 St"A32,3003,1603,A32
223,12:16,"Jamaica Center - Parsons/Archer"G05,2452,2382,G05
224,12:16,"20 Av"B20,105,190,B20
225,12:16,"Kosciuszko St"J31,107,269,J31
226,12:16,"Broadway"G30,169,198,G30
227,12:16,"Brooklyn Bridge - City Hall"640,1311,1331,640
228,12:16,"14 St"A31,1437,905,A31
229,12:16,"W 8 St - NY Aquarium"D42,153,141,D42
230,12:16,"Atlantic Av"L24,35,76,L24
231,12:16,"Gates Av"J30,125,361,J30
232,12:16,"Flushing Av"G31,171,139,G31
233,12:16,"Wall St"419,1591,902,419
234,12:16,"34 St - Penn Station"A28,6750,5822,A28
235,12:16,"Neptune Av"F39,28,94,F39
236,12:16,"Bushwick Av - Aberdeen St"L21,69,84,L21
237,12:16,"Halsey St"J29,113,337,J29
238,12:16,"Myrtle - Willoughby Avs"G32,111,318,G32
239,12:16,"Bowling Green"420,1737,1672,420
240,12:16,"42 St - Port Authority Bus Terminal"A27,4670,3247,A27
241,12:16,"Avenue X"F38,102,138,F38
242,12:16,"Wilson Av"L20,209,211,L20
243,12:16,"Chauncey St"J28,69,166,J28
244,12:16,"Bedford - Nostrand Avs"G33,219,358,G33
245,12:16,"Eastchester - Dyre Av"501,211,186,501
246,12:16,"125 St"A15,1536,1491,A15
247,12:16,"Avenue U"F36,51,95,F36
248,12:16,"Halsey St"L19,207,318,L19
249,12:16,"Alabama Av"J24,139,122,J24
250,12:16,"Classon Av"G34,211,211,G34
251,12:16,"Baychester Av"502,23,205,502
252,12:16,"145 St"A12,1318,1181,A12
253,12:16,"Kings Hwy"F35,193,180,F35
254,12:16,"Myrtle - Wyckoff Avs"L17,693,855,L17
255,12:16,"Van Siclen Av"J23,149,142,J23
256,12:16,"Clinton - Washington Avs"G35,40,282,G35
257,12:16,"Gun Hill Rd"503,533,652,503
258,12:16,"168 St"A09,0,0,A09
259,12:16,"Avenue P"F34,86,110,F34
260,12:16,"DeKalb Av"L16,225,516,L16
261,12:16,"Cleveland St"J22,179,163,J22
262,12:16,"Fulton St"G36,254,304,G36
263,12:16,"Pelham Pkwy"504,368,631,504
264,12:16,"175 St"A07,373,586,A07
265,12:16,"Avenue N"F33,115,171,F33
266,12:16,"Jefferson St"L15,101,311,L15
267,12:16,"Norwood Av"J21,184,167,J21
268,12:16,"Rockaway Park - Beach 116 St"H15,49,32,H15
269,12:16,"Morris Park"505,92,99,505
270,12:16,"181 St"A06,410,621,A06
271,12:16,"Bay Pkwy"F32,39,75,F32
272,12:16,"Morgan Av"L14,145,337,L14
273,12:16,"Crescent St"J20,265,241,J20
274,12:16,"Beach 105 St"H14,12,15,H14
275,12:16,"Canal St"639,3183,2149,639
276,12:16,"190 St"A05,125,210,A05
277,12:16,"Avenue I"F31,84,82,F31
278,12:16,"Montrose Av"L13,209,333,L13
279,12:16,"Cypress Hills"J19,56,63,J19
280,12:16,"Beach 98 St"H13,24,31,H13
281,12:16,"Spring St"638,1002,618,638
282,12:16,"Dyckman St"A03,10,363,A03
283,12:16,"18 Av"F30,192,201,F30
284,12:16,"Grand St"L12,344,447,L12
285,12:16,"75 St"J17,141,179,J17
286,12:16,"Beach 90 St"H12,40,36,H12
287,12:16,"Bleecker St"637,381,618,637
288,12:16,"Inwood - 207 St"A02,230,480,A02
289,12:16,"Ditmas Av"F29,162,226,F29
290,12:16,"Graham Av"L11,329,441,L11
291,12:16,"85 St - Forest Pkwy"J16,130,154,J16
292,12:16,"Broad St"M23,183,241,M23
293,12:16,"Astor Pl"636,1319,812,636
294,12:16,"Bedford Park Blvd"D03,199,319,D03
295,12:16,"Church Av"F27,400,440,F27
296,12:16,"Lorimer St"L10,81,349,L10
297,12:16,"Woodhaven Blvd"J15,152,205,J15
298,12:16,"9 St"R33,320,351,R33
299,12:16,"Broadway-Lafayette St"D21,2807,946,D21
300,12:16,"Kingsbridge Rd"D04,272,353,D04
301,12:16,"Fort Hamilton Pkwy"F26,74,295,F26
302,12:16,"Bedford Av"L08,1248,1128,L08
303,12:16,"104 St"J14,85,97,J14
304,12:16,"Prospect Av"R34,236,245,R34
305,12:16,"Grand St"D22,1243,1308,D22
306,12:16,"Fordham Rd"D05,330,615,D05
307,12:16,"15 St - Prospect Park"F25,123,393,F25
308,12:16,"1 Av"L06,1367,1100,L06
309,12:16,"111 St"J13,97,147,J13
310,12:16,"25 St"R35,166,170,R35
311,12:16,"DeKalb Av"R30,508,1015,R30
312,12:16,"182-183 Sts"D06,107,253,D06
313,12:16,"7 Av"F24,134,645,F24
314,12:16,"3 Av"L05,433,312,L05
315,12:16,"121 St"J12,88,107,J12
316,12:16,"45 St"R39,257,315,R39
317,12:16,"7 Av"D25,385,524,D25
318,12:16,"Tremont Av"D07,266,414,D07
319,12:16,"4 Av"F23,316,209,F23
320,12:16,"6 Av"L02,173,261,L02
321,12:16,"Canarsie - Rockaway Pkwy"L29,160,597,L29
322,12:16,"53 St"R40,191,340,R40
323,12:16,"Prospect Park"D26,486,460,D26
324,12:16,"174-175 Sts"D08,125,282,D08
325,12:16,"Smith - 9 Sts"F22,326,243,F22
326,12:16,"8 Av"L01,1296,1017,L01
327,12:16,"E 105 St"L28,162,175,L28
328,12:16,"Bay Ridge Av"R42,195,414,R42
329,12:16,"Church Av"D28,1038,810,D28
330,12:16,"170 St"D09,187,362,D09
331,12:16,"Carroll St"F21,293,487,F21
332,12:16,"Middle Village - Metropolitan Av"M01,239,197,M01
333,12:16,"New Lots Av"L27,245,216,L27
334,12:16,"77 St"R43,128,220,R43
335,12:16,"Newkirk Plaza"D31,504,579,D31
336,12:16,"167 St"D10,247,493,D10
337,12:16,"Bergen St"F20,391,610,F20
338,12:16,"Fresh Pond Rd"M04,241,252,M04
339,12:16,"Livonia Av"L26,141,148,L26
340,12:16,"86 St"R44,444,588,R44
341,12:16,"Kings Hwy"D35,993,909,D35
342,12:16,"155 St"D12,114,218,D12
343,12:16,"York St"F18,619,383,F18
344,12:16,"Forest Av"M05,127,192,M05
345,12:16,"Sutter Av"L25,181,227,L25
346,12:16,"Bay Ridge - 95 St"R45,198,248,R45
347,12:16,"Sheepshead Bay"D39,638,645,D39
348,12:16,"135 St"A14,249,325,A14
349,12:16,"East Broadway"F16,463,745,F16
350,12:16,"Seneca Av"M06,118,132,M06
351,12:16,"21 St - Queensbridge"B04,412,449,B04
352,12:16,"65 St"G15,127,200,G15
353,12:16,"Brighton Beach"D40,573,792,D40
354,12:16,"116 St"A16,310,379,A16
355,12:16,"Delancey St"F15,714,717,F15
356,12:16,"Knickerbocker Av"M09,211,226,M09
357,12:16,"75 Av"F07,31,141,F07
358,12:16,"Elmhurst Av"G13,208,595,G13
359,12:16,"163 St - Amsterdam Av"A10,90,231,A10
360,12:16,"Cathedral Pkwy (110 St)"A17,240,394,A17
361,12:16,"2 Av"F14,935,772,F14
362,12:16,"Central Av"M10,130,199,M10
363,12:16,"Briarwood - Van Wyck Blvd"F05,99,242,F05
364,12:16,"Grand Av - Newtown"G12,440,749,G12
365,12:16,"155 St"A11,106,145,A11
366,12:16,"103 St"A18,189,263,A18
367,12:16,"23 St"D18,1598,1255,D18
368,12:16,"36 St"G20,292,270,G20
369,12:16,"Sutphin Blvd"F04,147,278,F04
370,12:16,"Woodhaven Blvd"G11,945,1091,G11
371,12:16,"50 St"A25,835,1045,A25
372,12:16,"96 St"A19,510,493,A19
373,12:16,"57 St"B10,1226,570,B10
374,12:16,"Steinway St"G19,679,729,G19
375,12:16,"Parsons Blvd"F03,310,366,F03
376,12:16,"63 Dr - Rego Park"G10,508,778,G10
377,12:16,"23 St"A30,1082,1231,A30
378,12:16,"86 St"A20,374,569,A20
379,12:16,"Lexington Av/63 St"B08,855,634,B08
380,12:16,"46 St"G18,359,516,G18
381,12:16,"20 Av"N06,122,247,N06
382,12:16,"67 Av"G09,220,423,G09
383,12:16,"Spring St"A33,206,630,A33
384,12:16,"81 St - Museum of Natural History"A21,1107,705,A21
385,12:16,"Roosevelt Island"B06,274,307,B06
386,12:16,"Northern Blvd"G16,290,373,G16
387,12:16,"Bay Pkwy"N07,298,379,N07
388,12:16,"Astoria - Ditmars Blvd"R01,727,711,R01
389,12:16,"Lafayette Av"A43,137,259,A43
390,12:16,"72 St"A22,557,514,A22
391,12:16,"Cortlandt St"R25,504,393,R25
392,12:16,"59 St"R41,3554,3082,R41
393,12:16,"Kings Hwy"N08,168,261,N08
394,12:16,"Astoria Blvd"R03,419,493,R03
395,12:16,"Clinton - Washington Avs"A44,195,269,A44
396,12:16,"7 Av"D14,1552,660,D14
397,12:16,"Rector St"R26,128,309,R26
398,12:16,"8 Av"N02,894,688,N02
399,12:16,"Avenue U"N09,153,192,N09
400,12:16,"30 Av"R04,602,616,R04
401,12:16,"Franklin Av"A45,339,365,A45
402,12:16,"47-50 Sts - Rockefeller Ctr"D15,3464,2636,D15
403,12:16,"Whitehall St"R27,2244,1085,R27
404,12:16,"Fort Hamilton Pkwy"N03,152,379,N03
405,12:16,"86 St"N10,44,139,N10
406,12:16,"Broadway"R05,507,552,R05
407,12:16,"Kingston - Throop Avs"A47,247,303,A47
408,12:16,"42 St - Bryant Pk"D16,2282,1657,D16
409,12:16,"Court St"R28,0,0,R28
410,12:16,"New Utrecht Av"N04,0,0,N04
411,12:16,"Parkside Av"D27,173,260,D27
412,12:16,"36 Av"R06,327,336,R06
413,12:16,"Ralph Av"A49,142,305,A49
414,12:16,"34 St - Herald Sq"D17,6980,5366,D17
415,12:16,"Union St"R32,282,250,R32
416,12:16,"18 Av"N05,242,307,N05
417,12:16,"Beverley Rd"D29,114,111,D29
418,12:16,"39 Av"R08,185,166,R08
419,12:16,"Ocean Pkwy"D41,116,187,D41
420,12:16,"8 St - NYU"R21,792,779,R21
421,12:16,"Avenue U"D37,146,357,D37
422,12:16,"Avenue J"D33,189,317,D33
423,12:16,"Cortelyou Rd"D30,150,242,D30
424,12:16,"Lexington Av/59 St"R11,0,0,R11
425,12:16,"City Hall"R24,242,383,R24
426,12:16,"Prince St"R22,1346,855,R22
427,12:16,"Neck Rd"D38,52,141,D38
428,12:16,"Avenue M"D34,139,456,D34
429,12:16,"Avenue H"D32,122,152,D32
430,12:16,"5 Av/59 St"R13,1364,573,R13
431,12:16,"28 St"R18,1001,670,R18
432,12:16,"57 St - 7 Av"R14,766,1190,R14
433,12:16,"23 St"R19,871,1264,R19
434,12:16,"49 St"R15,1266,1043,R15
