
"Fresh Pond Rd"M04,M04,"Middle Village - Metropolitan Av"M01,M01,77
"Broadway"R05,R05,"30 Av"R04,R04,2274
"Broadway"R05,R05,"36 Av"R06,R06,0
"Christopher St - Sheridan Sq"133,133,"14 St"132,132,1357
"Christopher St - Sheridan Sq"133,133,"Houston St"134,134,0
"86 St"A20,A20,"96 St"A19,A19,388
"86 St"A20,A20,"81 St - Museum of Natural History"A21,A21,0
"Westchester Sq - E Tremont Av"604,604,"Castle Hill Av"607,607,0
"Westchester Sq - E Tremont Av"604,604,"Middletown Rd"603,603,380
"Atlantic Av"L24,L24,"Broadway Jct"A51,A51,0
"Atlantic Av"L24,L24,"Sutter Av"L25,L25,655
"174 St"215,215,"Freeman St"216,216,0
"174 St"215,215,"West Farms Sq - E Tremont Av"214,214,2003
"167 St"D10,D10,"161 St - Yankee Stadium"414,414,0
"167 St"D10,D10,"170 St"D09,D09,1494
"East Broadway"F16,F16,"Delancey St"F15,F15,0
"East Broadway"F16,F16,"York St"F18,F18,5
"21 St"G24,G24,"Court Sq"719,719,0
"21 St"G24,G24,"Greenpoint Av"G26,G26,391
"Grant Av"A57,A57,"80 St"A59,A59,1405
"Grant Av"A57,A57,"Euclid Av"A55,A55,0
"18 St"131,131,"23 St"130,130,0
"18 St"131,131,"14 St"132,132,597
"77 St"R43,R43,"86 St"R44,R44,265
"77 St"R43,R43,"Bay Ridge Av"R42,R42,0
"125 St"225,225,"116 St"226,226,0
"125 St"225,225,"135 St"224,224,772
"Jackson Hts - Roosevelt Av"G14,G14,"Forest Hills - 71 Av"G08,G08,4826
"Jackson Hts - Roosevelt Av"G14,G14,"Queens Plaza"G21,G21,0
"Jackson Hts - Roosevelt Av"G14,G14,"65 St"G15,G15,185
"Jackson Hts - Roosevelt Av"G14,G14,"Elmhurst Av"G13,G13,705
"Jackson Hts - Roosevelt Av"G14,G14,"21 St - Queensbridge"B04,B04,0
"Graham Av"L11,L11,"Grand St"L12,L12,2649
"Graham Av"L11,L11,"Lorimer St"L10,L10,0
"3 Av"L05,L05,"1 Av"L06,L06,4601
"3 Av"L05,L05,"14 St - Union Sq"635,635,0
"Beverley Rd"D29,D29,"Cortelyou Rd"D30,D30,0
"Beverley Rd"D29,D29,"Church Av"D28,D28,0
"Roosevelt Island"B06,B06,"21 St - Queensbridge"B04,B04,5378
"Roosevelt Island"B06,B06,"Lexington Av/63 St"B08,B08,0
"66 St - Lincoln Center"124,124,"59 St - Columbus Circle"125,125,0
"66 St - Lincoln Center"124,124,"72 St"123,123,198
"Forest Av"M05,M05,"Seneca Av"M06,M06,0
"Forest Av"M05,M05,"Fresh Pond Rd"M04,M04,734
"W 8 St - NY Aquarium"D42,D42,"Ocean Pkwy"D41,D41,0
"W 8 St - NY Aquarium"D42,D42,"Coney Island - Stillwell Av"D43,D43,332
"W 8 St - NY Aquarium"D42,D42,"Neptune Av"F39,F39,0
"Marble Hill - 225 St"106,106,"215 St"107,107,238
"Marble Hill - 225 St"106,106,"231 St"104,104,0
"Mt Eden Av"411,411,"176 St"410,410,0
"Mt Eden Av"411,411,"170 St"412,412,0
"Bedford - Nostrand Avs"G33,G33,"Classon Av"G34,G34,0
"Bedford - Nostrand Avs"G33,G33,"Myrtle - Willoughby Avs"G32,G32,151
"103 St"119,119,"Cathedral Pkwy"118,118,90
"103 St"119,119,"96 St"120,120,12
"9 Av"B12,B12,"Fort Hamilton Pkwy"B13,B13,1284
"9 Av"B12,B12,"36 St"R36,R36,0
"Kingsbridge Rd"406,406,"Bedford Park Blvd - Lehman College"405,405,0
"Kingsbridge Rd"406,406,"Fordham Rd"407,407,99
"Winthrop St"243,243,"Sterling St"242,242,0
"Winthrop St"243,243,"Church Av"244,244,842
"Rector St"R26,R26,"Whitehall St"R27,R27,656
"Rector St"R26,R26,"Cortlandt St"R25,R25,0
"15 St - Prospect Park"F25,F25,"Fort Hamilton Pkwy"F26,F26,1478
"15 St - Prospect Park"F25,F25,"7 Av"F24,F24,0
"145 St"114,114,"137 St - City College"115,115,0
"145 St"114,114,"157 St"113,113,818
"1 Av"L06,L06,"Bedford Av"L08,L08,4092
"1 Av"L06,L06,"3 Av"L05,L05,0
"Beach 36 St"H09,H09,"Beach 44 St"H08,H08,0
"Beach 36 St"H09,H09,"Beach 25 St"H10,H10,308
"8 Av"L01,L01,"6 Av"L02,L02,991
"Avenue U"D37,D37,"Neck Rd"D38,D38,35
"Avenue U"D37,D37,"Kings Hwy"D35,D35,0
"Times Sq - 42 St"127,127,"50 St"126,126,993
"Times Sq - 42 St"127,127,"Grand Central - 42 St"631,631,2035
"Times Sq - 42 St"127,127,"34 St - Herald Sq"D17,D17,0
"Times Sq - 42 St"127,127,"49 St"R15,R15,0
"Times Sq - 42 St"127,127,"72 St"123,123,2027
"Times Sq - 42 St"127,127,"5 Av"724,724,0
